Y,P,T,X
0.07132443464400351,0,0,0.14264886928800702
0.0,0,1,0.16009349040861273
6.3566101393611865,0,1,0.7132202787223733
2.1212622354179067,0,0,0.24252447083581324
0.240135279670444,0,1,0.480270559340888
7.395277156685375,0,0,0.7905543133707505
0.0,0,1,1.003269336848585
0.10157598060305545,0,0,0.2031519612061109
11.582307655397553,0,0,1.1646153107951072
0.0,0,1,0.7410222855162872
5.566262734212031,0,1,1.1325254684240622
0.0,0,1,0.12588542667849673
0.0,0,0,0.529529115380209
12.344330679445742,0,0,0.6886613588914826
0.0,0,1,1.4447727712556673
0.0,0,0,4.639487177091415
0.0,0,0,0.7668651670108722
0.0,0,0,0.22660526459970357
0.0,0,0,0.12052910088867808
7.40601021610639,0,1,0.81202043221278
0.0,0,1,1.4128154110180606
0.0,0,1,2.102443257653845
0.0,0,1,0.6766772707452096
0.0,0,1,0.32294972353559387
4.159153645401064,0,0,0.3183072908021288
0.0,0,1,0.5344808386064979
0.20084580119032025,0,0,0.4016916023806405
12.783107531222452,0,1,1.5662150624449025
0.0,0,0,0.20929594862895606
1.4874974267621897,0,1,0.9749948535243793
7.825644177293512,0,1,1.6512883545870245
5.390050331857418,0,0,0.7801006637148378
0.0,0,1,3.693507248967844
9.394872633148331,0,0,0.7897452662966614
0.0,0,0,0.5976599526201518
13.040356818059323,0,1,0.08071363611864486
6.1925568273790255,0,0,0.38511365475805026
0.0,0,0,1.0334785522472367
0.0,0,1,0.8983724883658583
0.0,0,1,1.2817850071994248
0.0,0,1,0.13102704567773604
0.0,0,1,2.377929837317778
2.01443716320416,0,0,0.028874326408319988
10.084893048718358,0,0,0.16978609743671608
0.0,0,0,0.9787331546165804
0.0,0,1,1.1403156457439636
0.0,0,0,0.43260928596540554
0.0,0,0,3.203582352653884
0.0,0,1,4.763309544991212
0.0,0,0,0.23823915588953778
0.0,0,1,0.06255367612130032
0.0,0,1,0.6322921250822691
0.0,0,1,4.2753307884140055
0.0,0,1,1.9541583305194117
3.1855993576806014,0,1,0.3711987153612026
0.1396599922550238,0,1,0.2793199845100476
8.810042392769256,0,1,1.6200847855385123
3.032296628564446,0,0,0.06459325712889225
0.0,0,1,0.16684665997087222
0.011344899690239916,0,0,0.022689799380479832
0.0,0,1,0.16519584055138536
0.0,0,0,1.1464051235833557
0.0,0,1,2.8348443207027523
3.213364609038862,0,1,0.4267292180777237
4.459496759959765,0,1,0.9189935199195298
18.038024655808915,0,0,4.076049311617829
0.0,0,1,0.7802749315445872
0.0,0,1,0.6526539581569922
0.0,0,1,1.22895295054455
0.0,0,0,0.04341338221511601
0.0,0,0,1.6730405948788534
6.525364202578363,0,1,3.0507284051567254
0.0,0,0,2.78755084024041
0.0,0,0,1.8865916850612399
0.0,0,0,0.6807651114098977
7.76781027295027,0,0,3.5356205459005405
14.121942556756368,0,1,0.2438851135127346
0.0,0,0,1.3638077636092867
2.1226045201532147,0,0,4.245209040306429
0.26731949955925594,0,1,0.5346389991185119
0.0,0,1,0.5207330109495113
8.353755395369106,0,0,0.707510790738211
6.5623000556994775,0,0,1.1246001113989557
0.44580103465854326,0,1,2.8916020693170865
0.0,0,1,0.5118219527293916
11.190666563288476,0,1,0.3813331265769508
7.740602875520289,0,1,1.4812057510405783
5.1030410165109155,0,1,0.20608203302183115
0.0,0,0,0.4649252519902257
2.305878889651861,0,1,0.6117577793037218
6.03225063093451,0,1,0.06450126186902111
0.0,0,1,1.0853724542343541
0.0,0,0,2.5721835831092426
4.07542153987407,0,1,0.15084307974814107
3.1353335646861624,0,1,0.2706671293723252
12.756654704451877,0,1,1.5133094089037544
0.0,0,0,1.1873254082534643
0.0,0,0,0.3654580071452206
0.0,0,1,0.12860103866481046
0.0,0,0,0.012059464419598412
0.0,0,0,0.7370844723132821
20.095859207425786,0,0,0.19171841485156982
0.0,0,0,1.856338577482634
0.0,0,0,0.2739982118563607
6.219496928448522,0,1,2.4389938568970444
9.205973174755682,0,1,0.4119463495113654
12.096876280564608,0,0,0.19375256112921732
13.052327851894159,0,1,2.104655703788316
0.0,0,0,1.830071347694953
0.0,0,1,2.5060578857128193
0.050171126992649806,0,0,0.10034225398529961
0.5343666315188627,0,0,1.0687332630377253
0.0,0,0,0.48670595074892
0.0,0,1,0.7357529364801564
0.0,0,0,0.8798160230135932
2.268997048130287,0,1,0.5379940962605737
1.5109840263177996,0,0,3.021968052635599
8.026347547273833,0,1,0.052695094547663926
12.149560611742052,0,1,0.2991212234841025
0.0,0,1,1.830772327042343
18.26255547771184,0,0,2.525110955423678
0.0,0,1,0.1372426644195042
0.0,0,1,1.7088716245886177
2.2891134526457373,0,1,2.5782269052914746
6.30688596092194,0,0,0.6137719218438789
0.0,0,1,0.8582499211629604
0.0,0,0,0.1085799571747594
0.0,0,1,1.507872082699516
0.0,0,1,0.8262437089979934
0.0,0,0,1.8164676808042266
0.0,0,0,1.3643391896548729
0.0,0,0,0.7548510084448299
3.786139169155456,0,0,1.5722783383109113
0.0,0,1,0.05456407095908869
41.14737868610178,0,0,0.2947573722035696
1.754392156372926,0,1,3.508784312745852
13.038523532622248,0,1,0.07704706524449628
16.284182316796148,0,1,0.5683646335922954
0.20412182588613345,0,1,0.4082436517722669
2.3707066445149882,0,1,0.7414132890299764
2.4587352207368847,0,0,0.9174704414737693
1.0516044861484866,0,1,2.103208972296973
1.6433876281047652,0,0,1.2867752562095307
3.770530598163098,0,0,1.541061196326196
0.0,0,0,0.13687488752483795
8.103654449073328,0,1,0.20730889814665587
0.0,0,1,2.37264386134587
0.0,0,1,0.029417069516147018
0.0,0,0,2.082531929362523
4.102922595011807,0,1,0.205845190023615
3.665052771788556,0,1,1.3301055435771119
0.0,0,0,2.058219058079532
14.682349047361749,0,0,1.3646980947234981
0.0,0,0,0.38545719024593156
0.0,0,1,0.3690973355617128
0.0,0,0,1.334454865653531
6.883093858769332,0,0,1.7661877175386633
0.0,0,0,2.6251496948188295
2.1218802406673487,0,1,0.24376048133469713
0.895313978545412,0,1,1.790627957090824
1.043097404261663,0,0,2.086194808523326
0.0,0,0,0.9289125930981571
0.0,0,1,0.2135047598608384
0.0,0,1,2.10459399145642
0.0,0,0,0.5226031206140822
2.1049149951350357,0,0,0.20982999027007104
0.0,0,1,0.7748204006979519
0.0,0,1,0.288250475408421
0.0,0,1,1.5866873628600573
11.11407290432618,0,1,0.22814580865235987
5.57824911871319,0,1,1.1564982374263806
0.0,0,0,1.8332880712423196
0.0,0,0,0.14360170687818058
0.1201656610711659,0,0,0.2403313221423318
9.213046804634049,0,1,0.4260936092680979
0.0,0,1,0.19690209217534801
0.0,0,1,0.009826278093601723
3.007535584600031,0,1,0.01507116920006146
0.0,0,0,0.6362943919653512
17.091666967481242,0,1,2.183333934962482
14.466181610695875,0,1,4.932363221391749
14.457658661826894,0,1,0.9153173236537875
0.0,0,0,0.022317432641668113
0.0,0,1,2.934081739035183
0.0,0,0,0.562521789867427
0.0,0,0,0.21550318749367398
8.07671547298628,0,0,0.15343094597255788
10.40957105016303,0,0,2.819142100326063
0.0,0,0,1.607340805449133
0.0,0,1,2.930903007592364
8.176060150475863,0,1,0.3521203009517263
2.242041151809992,0,1,0.4840823036199839
0.0,0,1,0.33113595065064266
3.560667942718405,0,0,3.1213358854368103
15.15183388942232,0,1,0.3036677788446408
6.079858561987803,0,0,0.15971712397560525
0.0,0,0,0.19272942667329493
4.0737597295070085,0,1,0.1475194590140165
0.0,0,0,0.03770077535969994
0.0,0,1,3.545561182157802
0.5185494525260124,0,1,1.0370989050520247
0.0,0,0,0.5163165510179659
15.04953151303889,0,0,0.09906302607777756
13.579814675338902,0,0,1.1596293506778057
0.0,0,1,0.7322453261925161
6.025551856356014,0,1,0.051103712712028196
0.0,0,0,1.2495088661969336
3.4782097877342624,0,0,0.9564195754685245
0.0,0,1,0.11978117552019042
4.7074393035167965,0,1,1.4148786070335937
0.0,0,0,0.7246665413533058
4.566123726629432,0,1,3.1322474532588647
6.259643728157522,0,1,0.519287456315045
3.559689713493232,0,1,1.1193794269864639
0.0,0,0,0.3834156747277622
0.2862886565232624,0,0,0.5725773130465248
0.0,0,1,0.8671926667943785
6.0162200684688765,0,0,0.032440136937753376
0.0,0,0,0.5654716387979476
1.4546940718995738,0,0,2.9093881437991476
4.191334588832445,0,1,0.38266917766489117
0.0,0,1,0.1018023785178864
0.0,0,0,0.9449531541457441
0.0,0,0,0.09212310681158525
0.0,0,1,1.9173313857047978
15.241377847137683,0,0,0.4827556942753663
4.0029922687007575,0,0,0.0059845374015155585
9.40182323443754,0,0,0.8036464688750806
9.270044896713259,0,1,0.5400897934265189
15.182171000440702,0,1,0.36434200088140417
0.0,0,1,0.4809281203557875
11.71409183427173,0,0,1.4281836685434595
0.0,0,1,0.0897470932591604
0.0,0,0,0.8588232257475957
0.3862201547037936,0,1,0.7724403094075872
0.0,0,1,0.6653104610678856
5.241967789856115,0,0,0.4839355797122299
0.0,0,0,0.315534096249582
0.0,0,0,0.07208871349975274
0.0,0,0,0.45853405608609377
0.0,0,1,0.990230844226315
0.0,0,0,0.6845210163881574
0.0,0,1,0.5239198101337443
3.17451383929451,0,0,0.3490276785890198
0.0,0,1,0.27213148868809
11.086188646589513,0,0,0.1723772931790242
0.0007872728279537105,0,0,0.001574545655907421
0.0,0,1,0.7430018197912523
0.0,0,0,0.20372935798132338
0.0,0,1,0.49639480314227297
4.249771401228549,0,0,0.4995428024570978
0.0,0,0,1.6696142401374803
0.0,0,0,0.9344055204500419
0.0,0,0,1.2108224474880982
0.0,0,1,1.3351182986062247
7.095578562292219,0,0,0.19115712458443726
0.0,0,0,0.7084767403391582
0.0,0,0,0.8296583761174731
